workout_id,workout_name,workout_date,exercise_name,set_number,reps,weight_kg,bodyweight_kg,extra_weight_kg,time_sec
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,6,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,6,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,7,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,7,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,8,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,8,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,9,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,9,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,10,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Chest to bar,10,5.0,,79.0,0.0,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Close-Grip Bench Press,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,10.0,60.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,5.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,5.0,70.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,15.0,40.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,4.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,10.0,40.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,10.0,40.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,3.0,82.5,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,4.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,10.0,40.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,4.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,4.0,70.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,5.0,85.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,3.0,75.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,4.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,1,3.0,75.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,5.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,4.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,6.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,5.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,110.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,110.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,80.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,3.0,105.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,4.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,4.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,2,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,4.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,3.0,115.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,4.0,10.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,105.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,125.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,120.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,3.0,115.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,3.0,110.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,3,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,3.0,115.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,3.0,115.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,1.0,120.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,140.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,4,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,125.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,1.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,3.0,140.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,138.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,3.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,5,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,1.0,140.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,140.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,138.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,3.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,6,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,1.0,151.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,7,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,2.0,140.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,5.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,1.0,160.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,8,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,3.0,127.5,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,1.0,160.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,1.0,100.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,1.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,2.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,9,1.0,90.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,10,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,10,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,10,2.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,10,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,10,2.0,95.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,11,2.0,135.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Deadlift,11,3.0,130.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,1,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,1,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,1,12.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,1,12.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,2,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,2,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,2,20.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,2,20.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,3,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,3,24.0,15.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,3,20.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Death March with Dumbbells,3,20.0,20.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,5,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,5,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Chest Fly,5,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,1,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,2,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,3,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,4,10.0,0.0,,,
723269137007,Wednesday Afternoon: Leg Extension & Chest to bar,2023-04-12,Dumbbell Standing Triceps Extension,4,10.0,0.0,,,
